fk_customer,channel,partner,device,first_sale_number,age,gender,state,expected_delivery_date,delivered_date,first_sale_date,second_sale_date,has_marketplace,has_crossdocking,has_private_label,has_brands,gmv
34169127,DISPLAY,APPLIFT,APP ANDROID,4470005167,33,female,minas gerais,20190606,20190607,20190529,,0,0,1,1,199.00
30864459,FACEBOOKADS - PROSPECT,FACEBOOK,M+T SITE,4465240000,46,female,são paulo,20190116,20190107,20190102,,0,0,0,1,59.99
28037605,FACEBOOKADS - PROSPECT,FACEBOOK,M+T SITE,844929,37,female,rio de janeiro,20180716,20180710,20180701,20180716,0,0,1,0,45.98
26458956,SEM NON-BRAND,FACEBOOK,APP ANDROID,28644894,19,female,sao paulo,20180314,20180309,20180305,20190914,0,0,0,1,189.00
34515770,SEM NON-BRAND,GOOGLE,DESKTOP,4470661889,32,female,são paulo,,20190626,20190614,,1,0,0,0,139.90
29228958,COMPARISON,GOOGLE,DESKTOP,4461808626,35,female,são paulo,20181023,20181017,20181003,,1,0,0,0,99.90
28658819,REFERRAL,CUPONATION,DESKTOP,2015887,28,female,são paulo,20180827,20180824,20180818,20190915,0,0,0,1,119.99
31967766,ORGANIC,GOOGLE,DESKTOP,4467772250,39,male,são paulo,20190401,20190401,20190327,,0,0,0,0,101.76
28925124,SEM BRAND,GOOGLE,M+T SITE,4460952019,38,male,são paulo,20180912,20180912,20180907,,0,0,0,1,289.97
27635640,DISPLAY,FACEBOOK,APP ANDROID,4468276308,19,female,mato grosso,20190513,20190425,20190410,20190423,0,0,1,0,743.86
26587456,SEM BRAND,GOOGLE,DESKTOP,77865684,32,male,sao paulo,20180412,20180326,20180320,,0,0,1,0,99.00
32507271,SEM BRAND,GOOGLE,DESKTOP,4468904268,35,female,são paulo,20190506,20190510,20190501,,0,0,0,1,79.98
26361084,COMPARISON,GOOGLE,DESKTOP,83741294,51,female,sao paulo,20180420,20180319,20180228,20180913,0,1,0,0,226.99
27800738,COMPARISON,GOOGLE,M+T SITE,395618,28,male,são paulo,20180716,20180624,20180616,,0,0,0,1,64.99
36351711,ORGANIC,GOOGLE,DESKTOP,4474317472,21,female,minas gerais,20191007,20191001,20190925,20190925,1,0,0,1,225.87
32189967,FACEBOOKADS - APP,FACEBOOK,APP IOS,4468288473,29,female,são paulo,20190417,20190416,20190410,20190824,0,0,0,1,569.88
20968225,CRM - EMAIL,TRANSACTIONAL,M+T SITE,4458792747,37,female,rio de janeiro,20180717,20180713,20180708,,0,0,0,0,359.99
26731823,FACEBOOKADS - STATIC,FACEBOOK,DESKTOP,31114184,39,female,maranhão,20180418,20180413,20180330,,0,0,1,1,189.00
29928540,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,4463300164,22,male,são paulo,20181122,20181119,20181115,,0,0,0,0,84.99
34856971,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,4471145219,33,female,pernambuco,20190718,,20190629,,0,0,0,0,499.98
35731638,DIRECT,DIRECT,APP ANDROID,4472930124,23,female,são paulo,20190829,20190820,20190814,,0,0,1,0,159.00
24171701,SEM BRAND,GOOGLE,M+T SITE,4458729734,34,female,são paulo,20180713,20180716,20180706,,0,0,0,1,194.88
30112235,FACEBOOKADS - APP,FACEBOOK,APP IOS,4463805982,20,male,são paulo,20181207,20181204,20181123,,0,0,0,1,84.99
35403715,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,4473179267,22,female,são paulo,20190827,20190826,20190822,,0,0,0,1,179.98
30911489,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,4465338319,52,female,são paulo,20190110,20190108,20190105,20190226,0,0,0,1,134.99
32179498,FACEBOOKADS - APP,FACEBOOK,APP IOS,4468330868,22,male,rio de janeiro,20190425,20190417,20190412,20190412,1,0,0,1,244.88
35783798,FACEBOOKADS - STATIC,FACEBOOK,M+T SITE,4473014736,53,male,pernambuco,20190823,20190823,20190817,,0,0,0,1,159.99
296213,NOT IDENTIFIED TRACKER,NOT IDENTIFIED TRACKER,APP IOS,4468932206,31,male,são paulo,20190507,20190507,20190501,20190502,1,0,0,0,119.98
35416547,FACEBOOKADS - STATIC,FACEBOOK,M+T SITE,20761089,43,male,santa catarina,20190813,20190805,20190726,,0,0,1,0,159.00
35423079,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,4472347676,38,female,são paulo,20190805,20190802,20190731,,0,0,0,1,54.99
32105000,FACEBOOKADS - PROSPECT,FACEBOOK,M+T SITE,12778330,48,female,são paulo,20190410,20190409,20190405,20190406,0,0,0,1,99.99
26996200,SEM NON-BRAND,GOOGLE,M+T SITE,41761454,27,male,são paulo,20180426,20180425,20180421,,0,0,0,1,129.90
26617642,COMPARISON,FACEBOOK,M+T SITE,61187254,34,female,minas gerais,20180511,20180507,20180423,20180708,0,0,0,1,189.00
35343650,SOCIAL,FACEBOOK,M+T SITE,4471973433,46,female,minas gerais,20190801,20190731,20190720,,0,0,0,1,109.99
26778750,SEM NON-BRAND,YAHOO,DESKTOP,87365674,25,female,paraíba,20180425,20180418,20180409,,0,0,0,1,114.99
35928448,ORGANIC,GOOGLE,M+T SITE,4473394446,39,male,minas gerais,20191004,20190913,20190828,,0,1,0,0,654.99
30215859,ORGANIC,GOOGLE,M+T SITE,4463972800,22,female,são paulo,20181212,20181129,20181125,,0,0,0,1,167.97
35564430,FACEBOOKADS - STATIC,FACEBOOK,M+T SITE,4472518467,28,female,paraná,20190812,20190808,20190805,,0,0,0,1,169.00
26548366,DIRECT,DIRECT,APP ANDROID,78714194,27,female,minas gerais,20180323,20180317,20180311,20181024,0,0,1,0,139.00
29210630,AFFILIATES - GENERAL,DIRECT,APP IOS,4463515417,61,female,rio grande do sul,20181205,20181126,20181120,20181122,0,0,0,0,1299.99
26633472,NOT IDENTIFIED TRACKER,NOT IDENTIFIED TRACKER,DESKTOP,18164984,28,female,parana,20180405,20180402,20180321,,0,0,0,1,149.99
27256922,REFERRAL,CUPONOMIA,DESKTOP,67889614,44,female,são paulo,20180523,20180515,20180511,,0,0,1,1,246.32
36076630,CRM - EMAIL,CRITEO,M+T SITE,4473650619,40,female,rio de janeiro,20190910,20190910,20190905,20190911,0,0,0,1,84.99
30829488,DIRECT,DIRECT,APP IOS,4465401484,32,male,são paulo,20190111,20190110,20190108,20190425,0,0,0,1,254.97
35117591,SEM NON-BRAND,GOOGLE,APP ANDROID,4471594441,20,female,paraná,20190809,20190724,20190710,,0,0,0,1,419.96
11125927,DIRECT,UNKNOWN,M+T SITE,24640824,22,female,goiás,20190930,20190926,20190919,,0,0,0,1,108.00
35672073,UNKNOWN,UNKNOWN,APP ANDROID,4474949778,22,female,rio de janeiro,,,20191014,,0,0,0,1,169.99
30274788,REMARKETING,FACEBOOK,M+T SITE,4464127561,37,male,amazonas,20181218,20181208,20181127,,0,0,1,0,49.99
29923064,DISPLAY,INMOBI,APP ANDROID,4804659,30,female,minas gerais,20181130,20181124,20181114,,0,0,1,1,179.00
27091374,NOT IDENTIFIED TRACKER,GOOGLE,APP ANDROID,23621854,47,male,bahia,20180518,20180511,20180429,20180606,0,0,0,1,274.97
32245673,CRM - EMAIL,AUTOMATED,M+T SITE,13805604,41,male,são paulo,20190426,20190424,20190419,20190705,0,0,0,0,109.99
34602905,SEM BRAND,GOOGLE,DESKTOP,4471160044,22,male,minas gerais,,20190710,20190629,,1,0,0,0,199.90
29709531,DIRECT,DIRECT,APP ANDROID,4474073788,23,female,são paulo,20190919,20190919,20190917,20190917,1,0,1,0,358.80
35802991,DIRECT,FACEBOOK,DESKTOP,22210786,27,female,minas gerais,20190903,20190826,20190818,20191004,0,0,0,1,169.99
30215707,DISPLAY,GLISPA,APP IOS,6067439,23,male,são paulo,20181207,20181130,20181125,,0,0,0,1,73.99
30113127,REMARKETING,UOL,DESKTOP,4463725062,48,male,são paulo,20181206,20181128,20181123,,0,0,0,0,19.99
26060902,CRM - WEBPUSH,AUTOMATED,DESKTOP,4468890497,25,female,distrito federal,20190510,20190507,20190430,,0,0,0,1,159.98
32319793,CRM - APPPUSH,DIRECT,APP ANDROID,4468577170,35,male,mato grosso do sul,20190522,20190508,20190420,20190423,0,0,0,1,379.97
27282382,ORGANIC,GOOGLE,DESKTOP,73754914,26,male,minas gerais,20180522,20180518,20180513,,0,0,0,0,149.99
29414790,REMARKETING,UOL,DESKTOP,4462263028,69,male,são paulo,20181022,20181022,20181017,,0,0,1,0,119.90
29173451,DISPLAY,UOL,DESKTOP,4461683692,47,male,são paulo,20181018,20181008,20180929,,1,0,0,0,129.97
34361234,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,4470510905,40,female,minas gerais,20190618,20190617,20190610,20190910,0,0,1,0,149.00
29713934,FACEBOOKADS - STATIC,FACEBOOK,M+T SITE,4462828201,46,female,bahia,20181126,20181112,20181103,20181103,0,0,0,1,179.99
36144433,ORGANIC,GOOGLE,DESKTOP,4473795160,31,female,pará,20190920,20190914,20190909,,0,0,0,1,199.80
32481940,REFERRAL,CUPONOMIA,M+T SITE,4468855925,55,male,paraná,20190508,20190506,20190429,,0,0,0,1,84.99
32185357,FACEBOOKADS - STATIC,FACEBOOK,M+T SITE,4468262477,46,female,santa catarina,20190422,20190417,20190410,20190411,0,0,1,0,99.00
30269087,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,4464100934,56,female,são paulo,20181206,20181130,20181127,20181204,0,0,0,1,89.99
30529333,REFERRAL,CUPONATION,DESKTOP,12097756,89,female,bahia,20190423,20190409,20190328,20190401,0,0,0,1,428.90
35958760,ORGANIC,GOOGLE,M+T SITE,4473411847,41,female,bahia,20190918,20190911,20190829,20190829,1,0,0,1,234.98
29751437,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,9041685,22,female,goiás,20190205,20190128,20190118,,0,0,0,1,199.00
30234146,ORGANIC,GOOGLE,DESKTOP,4464055464,50,female,são paulo,,,20181126,,0,0,0,1,334.99
26317043,COMPARISON,GOOGLE,M+T SITE,64636764,19,female,alagoas,20180302,20180226,20180217,,0,0,0,0,283.89
30002524,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,4463490250,43,female,são paulo,20181127,20181123,20181120,,0,0,0,1,159.99
28513768,DIRECT,UNKNOWN,DESKTOP,4459865696,33,female,piauí,20180823,20180820,20180806,,0,0,1,0,119.90
26428304,DIRECT,UNKNOWN,M+T SITE,36195794,28,male,mato grosso,20180321,20180315,20180308,,0,0,0,1,227.86
36602121,FACEBOOKADS - APP,FACEBOOK,APP IOS,4474820425,21,female,são paulo,20191014,20191014,20191010,,0,0,0,1,149.00
30205921,REFERRAL,CUPONOMIA,DESKTOP,4463977814,42,female,paraíba,20181226,20181213,20181125,,0,0,0,1,189.98
30962752,ORGANIC,GOOGLE,M+T SITE,4465466276,23,female,bahia,20190205,20190118,20190110,,1,0,0,0,169.90
35747848,SEM NON-BRAND,GOOGLE,APP ANDROID,22067012,17,female,são paulo,20190820,20190820,20190815,20190928,0,0,1,0,99.99
34673035,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,4470867513,43,female,minas gerais,20190703,20190627,20190620,,0,0,0,1,369.98
34300695,DIRECT,UNKNOWN,DESKTOP,17295062,20,male,goiás,,20190619,20190603,,1,0,0,0,106.49
31165191,CRM - EMAIL,APPLIFT,APP ANDROID,4465951011,36,female,paraná,20190214,20190205,20190126,20190225,0,0,1,0,105.89
17874778,REMARKETING,FACEBOOK,DESKTOP,99689344,10,female,parana,20180123,20180119,20180116,20180116,1,1,0,0,417.50
30188622,COMPARISON,GOOGLE,DESKTOP,4463901590,24,female,minas gerais,20181207,20181130,20181124,20190123,0,0,0,0,339.99
27191420,FACEBOOKADS - STATIC,FACEBOOK,M+T SITE,51377154,31,male,paraná,20180514,20180510,20180505,,0,0,1,0,152.49
722002,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,4466249799,37,female,paraná,20190220,20190218,20190206,20190501,0,0,0,1,574.97
14274200,SEM BRAND,GOOGLE,M+T SITE,4460272097,28,female,são paulo,20180829,20180823,20180817,,0,0,0,1,104.98
32374709,AFFILIATES - GENERAL,ZANOX,DESKTOP,14040650,61,female,são paulo,20190430,20190426,20190423,,0,0,0,1,124.99
34289411,COMPARISON,GOOGLE,M+T SITE,17246250,60,male,bahia,20190715,20190702,20190603,,0,1,0,0,867.99
26925318,ORGANIC,GOOGLE,M+T SITE,64158574,36,male,minas gerais,20180427,20180424,20180416,20180416,1,0,0,1,389.49
35292280,SEM NON-BRAND,GOOGLE,M+T SITE,4471869698,38,female,são paulo,20190723,20190722,20190717,,0,0,0,1,374.98
27526569,FACEBOOKADS - STATIC,FACEBOOK,M+T SITE,33111634,29,female,minas gerais,20180615,20180608,20180528,,0,0,1,0,99.00
20542326,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,4465205473,45,female,minas gerais,20190109,,20181231,20190815,0,0,0,1,149.99
27036054,CRM - EMAIL,AUTOMATED,DESKTOP,52253254,32,female,minas gerais,20180509,20180502,20180423,20180604,0,0,0,1,254.98
32216733,SEM NON-BRAND,GOOGLE,M+T SITE,4468359328,53,female,são paulo,20190422,20190418,20190412,,0,0,0,1,104.99
25861701,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,53383644,38,female,sao paulo,20180110,20180109,20180106,20180312,0,0,0,1,267.97
28375137,ORGANIC,GOOGLE,DESKTOP,4459466983,38,female,distrito federal,20180809,20180801,20180727,,0,0,0,1,334.96
36471808,REFERRAL,UNKOWN,M+T SITE,4474641582,37,female,são paulo,20191009,20191008,20191005,,0,0,0,1,254.99
26530120,ORGANIC,GOOGLE,DESKTOP,58668394,24,male,minas gerais,20180328,20180326,20180313,,0,0,0,1,49.99
29683283,EXCHANGED,CUPONOMIA,DESKTOP,4462811093,24,male,minas gerais,20181116,20181114,20181103,20181128,0,0,1,1,211.97
25833107,SEM NON-BRAND,GOOGLE,DESKTOP,94317944,20,female,sao paulo,20180111,20180111,20180107,20180107,1,0,0,1,284.98
28128278,ORGANIC,GOOGLE,M+T SITE,4458815368,34,female,distrito federal,20180718,20180713,20180708,,0,0,0,1,134.99
34421045,SEM BRAND,GOOGLE,M+T SITE,4470599569,20,male,são paulo,,20190627,20190612,,1,0,0,0,191.90
26329341,CRM - EMAIL,PROMOTIONAL,M+T SITE,21488894,30,female,sao paulo,20180313,20180309,20180306,,0,0,0,1,121.98
26526109,CRM - APPPUSH,APPLIFT,APP ANDROID,52677374,23,female,minas gerais,20180426,20180423,20180419,20180419,0,0,1,1,189.00
28415386,CRM - EMAIL,GOOGLE,M+T SITE,4459589694,43,female,são paulo,20180817,20180806,20180730,20190602,0,0,0,1,474.96
12582987,SEM BRAND,GOOGLE,M+T SITE,35539944,50,female,sao paulo,20180117,20180111,20180107,20180610,0,0,0,1,419.96
26874364,CRM - EMAIL,APPLIFT,APP ANDROID,57691314,23,female,bahia,20180614,20180613,20180522,20180920,0,0,1,1,99.00
31711489,COMPARISON,GOOGLE,DESKTOP,4467224814,33,male,são paulo,20190322,20190316,20190311,20190430,0,0,0,1,351.12
27708436,CRM - APPPUSH,PROMOTIONAL,APP ANDROID,4457936958,37,female,amapá,20180702,20180625,20180611,20180716,0,0,1,1,288.96
26732401,COMPARISON,AUTOMATED,DESKTOP,93339184,51,female,são paulo,20180406,20180405,20180331,20180507,0,0,0,1,149.98
29116648,SEM BRAND,GOOGLE,M+T SITE,4469602040,28,female,são paulo,,20190614,20190519,,1,0,0,0,89.90
30331105,DIRECT,DIRECT,APP ANDROID,6518850,43,male,bahia,20181221,,20181201,,0,0,0,1,296.96
30506016,CRM - EMAIL,TRANSACTIONAL,DESKTOP,4464665140,36,female,mato grosso do sul,20190115,20190102,20181210,,0,0,0,1,324.97
32522563,DIRECT,FACEBOOK,DESKTOP,4468916350,60,female,são paulo,20190506,20190503,20190501,20190527,0,0,0,1,84.99
35560727,COMPARISON,GOOGLE,M+T SITE,4472482734,45,female,são paulo,20190812,20190807,20190804,,0,0,1,1,119.98
25666315,COMPARISON,GOOGLE,DESKTOP,45711494,23,male,sao paulo,20180320,20180306,20180226,20181017,0,0,0,1,134.89
27005277,SEM BRAND,GOOGLE,DESKTOP,45416554,29,female,rio grande do sul,20180514,20180509,20180502,,0,0,0,1,89.99
27513906,CRM - EMAIL,OTHER,M+T SITE,53432934,42,female,rio de janeiro,20180612,20180609,20180528,,0,0,0,1,299.89
28137658,FACEBOOKADS - APP,FACEBOOK,APP IOS,4458794034,51,female,rio de janeiro,20180727,20180714,20180708,20190527,0,0,0,0,259.99
28975343,DIRECT,UNKNOWN,DESKTOP,4461102242,22,male,minas gerais,20180920,20180918,20180911,,0,0,1,0,199.00
30103169,COMPARISON,GOOGLE,DESKTOP,5724260,22,female,paraná,20181226,20181212,20181123,,0,0,0,1,282.98
11834017,DIRECT,DIRECT,APP ANDROID,15170052,19,male,paraná,20190520,20190515,20190509,,0,0,0,0,84.99
35201259,DIRECT,UNKNOWN,DESKTOP,20329966,29,male,são paulo,20190722,20190722,20190714,,0,0,0,0,189.89
28769107,COMPARISON,EXCHANGED,DESKTOP,4460557297,32,female,são paulo,20180910,20180830,20180825,20180922,0,0,0,1,509.96
21894871,COMPARISON,GOOGLE,DESKTOP,4458023409,47,female,santa catarina,20180629,20180622,20180613,20180803,0,0,0,1,234.98
22303993,NOT IDENTIFIED MAPPING,NOT IDENTIFIED MAPPING,DESKTOP,21135015,23,male,ceará,20190820,20190817,20190805,,0,0,0,0,159.89
27021001,CRM - APPPUSH,AUTOMATED,APP ANDROID,27667254,24,male,são paulo,20180430,20180427,20180423,20180829,0,0,1,0,69.99
28536060,CRM - EMAIL,EMAIL MARKETING,APP ANDROID,4462539805,23,female,minas gerais,20181108,20181103,20181025,,0,0,1,0,99.00
27868848,COMPARISON,GOOGLE,M+T SITE,4458274711,27,female,são paulo,20180625,20180622,20180620,,0,0,0,1,219.99
4041514,ORGANIC,GOOGLE,DESKTOP,4459353932,25,male,rio grande do sul,20180809,20180801,20180724,,0,0,0,1,14.99
13416374,FACEBOOKADS - APP,FACEBOOK,APP IOS,4471193318,30,female,minas gerais,20190710,20190704,20190630,,0,0,0,0,339.99
3146182,SEM NON-BRAND,GOOGLE,DESKTOP,10644213,35,female,espírito santo,20190322,20190322,20190226,,0,0,0,1,49.99
26085253,SEM BRAND,GOOGLE,M+T SITE,94315824,31,female,sao paulo,20180205,20180201,20180126,,0,0,1,1,39.99
26295692,CRM - EMAIL,CUPONOMIA,APP IOS,88852764,31,male,sao paulo,20180222,20180220,20180217,20180220,0,0,0,1,534.73
27684363,CRM - APPPUSH,PROMOTIONAL,APP ANDROID,4464120173,24,female,goiás,20181213,20181209,20181127,,0,0,0,1,204.97
27119724,ORGANIC,GOOGLE,DESKTOP,58416754,48,male,goiás,20180516,20180508,20180430,,0,0,1,1,199.00
3686426,SEM NON-BRAND,GOOGLE,M+T SITE,4461299073,25,male,tocantins,20181015,20180926,20180917,,0,0,0,1,99.99
32454311,COMPARISON,GOOGLE,M+T SITE,20190859,16,female,sergipe,20190725,20190724,20190710,,0,0,0,0,139.90
30055045,REFERRAL,UNKOWN,DESKTOP,4463572844,32,female,rio grande do sul,20181213,20181201,20181121,,0,0,0,0,54.99
24255950,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,4473489889,33,female,bahia,20190912,20190906,20190831,20190831,1,0,0,1,318.54
25722639,DISPLAY,APPLIFT,APP ANDROID,57216794,28,female,parana,20180313,20180313,20180307,,1,0,0,0,323.50
21672875,DISPLAY,GOOGLE,APP ANDROID,4466756220,19,male,paraná,20190228,20190227,20190221,20190609,0,0,0,0,229.99
22728436,COMPARISON,GOOGLE,DESKTOP,33325224,29,female,sao paulo,20180130,20180830,20180120,20190708,1,0,0,0,74.90
28783019,CRM - APPPUSH,DIRECT,APP ANDROID,4460547814,25,male,são paulo,20180829,20180829,20180825,20180908,0,0,0,0,54.99
26432589,COMPARISON,GOOGLE,DESKTOP,89832594,38,female,rio de janeiro,20180316,20180313,20180309,,0,0,0,0,89.99
30354446,CRM - WEBPUSH,OTHER,DESKTOP,4464482588,27,female,minas gerais,20181219,20181214,20181205,,0,0,0,1,169.99
5323973,CRM - EMAIL,TRANSACTIONAL,DESKTOP,4466532048,33,male,bahia,20190220,20190219,20190214,,0,0,0,1,154.98
27663111,SEM NON-BRAND,GOOGLE,M+T SITE,45829334,22,female,rio grande do sul,20180710,20180629,20180607,,1,0,0,0,199.90
24067440,REMARKETING,FACEBOOK,M+T SITE,4472623582,36,female,são paulo,,20190819,20190807,,1,0,0,0,37.71
35790898,CRM - EMAIL,AUTOMATED,M+T SITE,22831907,51,male,goiás,20190904,20190830,20190825,,0,0,0,1,109.90
11114982,DIRECT,DIRECT,APP ANDROID,4466131602,39,female,são paulo,20190214,20190205,20190201,20190618,0,0,0,1,184.97
34156101,SEM BRAND,GOOGLE,DESKTOP,4469992124,23,female,minas gerais,20190605,20190603,20190529,,0,0,0,1,199.00
32735904,REMARKETING,GOOGLE,DESKTOP,4469237537,21,female,bahia,,20190520,20190509,,1,0,0,0,89.90
29140403,COMPARISON,GOOGLE,DESKTOP,2642305,48,male,são paulo,20181001,20180928,20180925,20181206,0,0,0,1,344.92
28566094,ORGANIC,GOOGLE,M+T SITE,4472458054,38,female,mato grosso do sul,20191008,20190819,20190803,20190908,1,0,0,0,159.90
26379382,ORGANIC,GOOGLE,M+T SITE,65336294,30,male,sao paulo,20180302,20180302,20180227,,0,0,1,0,179.00
27710931,NOT IDENTIFIED TRACKER,NOT IDENTIFIED TRACKER,APP ANDROID,4457863523,43,female,rio de janeiro,20180626,20180620,20180609,,1,0,0,0,179.90
32323045,SEM BRAND,GOOGLE,M+T SITE,13900373,37,female,goiás,20190510,20190502,20190420,20190420,1,0,0,1,209.18
1643212,SEM BRAND,GOOGLE,DESKTOP,4464412389,29,male,são paulo,20181218,20181208,20181204,20181204,1,0,0,0,112.80
33956823,DIRECT,UNKNOWN,DESKTOP,4469700609,19,female,santa catarina,20190603,20190528,20190521,,0,0,0,1,164.89
555124,FACEBOOKADS - PROSPECT,FACEBOOK,M+T SITE,3203161,35,male,paraná,20181109,20181106,20181029,20190420,0,0,0,1,134.99
26543536,SEM BRAND,GOOGLE,M+T SITE,27549194,29,female,rio grande do sul,20180328,20180322,20180312,,0,0,0,0,89.99
4304859,AFFILIATES - GENERAL,AUTOMATED,APP ANDROID,1771407,55,female,distrito federal,20180828,20180917,20180806,20180905,1,0,0,0,99.90
27681470,DIRECT,APPLIFT,APP ANDROID,86293334,30,female,são paulo,20180614,20180613,20180608,20180627,0,0,1,1,264.98
34267917,SEM BRAND,GOOGLE,DESKTOP,4470147627,20,male,são paulo,20190606,20190606,20190602,20190604,0,0,0,0,149.90
35741539,ORGANIC,GOOGLE,M+T SITE,4472942826,46,female,minas gerais,20191014,20190917,20190815,20191003,1,0,0,0,428.79
1359516,CRM - EMAIL,TRANSACTIONAL,M+T SITE,19765806,32,male,santa catarina,20190717,20190715,20190703,,0,0,1,0,74.99
35351422,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,4471993161,44,male,bahia,20190801,20190730,20190721,,0,0,1,1,149.97
30108623,DIRECT,EXCHANGED,DESKTOP,4463771583,30,male,são paulo,20181219,20181207,20181123,20190127,1,0,0,0,64.90
29353914,CRM - APPPUSH,DIRECT,APP ANDROID,4462105100,22,male,piauí,20181119,20181023,20181012,20181212,1,0,0,0,69.80
29960817,DISPLAY,GROWAPPI,APP ANDROID,5017684,19,female,são paulo,20181129,20181126,20181117,,1,0,0,0,40.50
32169678,NOT IDENTIFIED TRACKER,NOT IDENTIFIED TRACKER,APP ANDROID,4468250306,53,female,rio de janeiro,20190502,20190424,20190409,20190918,0,0,0,1,149.00
35311075,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,4471909692,18,female,santa catarina,,20190726,20190718,,1,0,0,0,99.90
32380305,SEM NON-BRAND,GOOGLE,DESKTOP,4472785524,29,female,são paulo,20190819,20190814,20190811,,0,0,0,1,99.90
35215755,CRM - APPPUSH,PROMOTIONAL,APP ANDROID,4471792809,54,male,distrito federal,20190719,20190719,20190715,20190715,1,0,0,0,482.88
29541883,DIRECT,DIRECT,APP IOS,4462586931,56,male,rio de janeiro,20181107,20181106,20181027,,0,0,0,1,269.99
29738578,ORGANIC,GOOGLE,DESKTOP,4464631367,55,female,paraná,20190102,20181217,20181209,,0,0,0,0,329.99
32106186,CRM - EMAIL,OTHER,DESKTOP,4468079023,44,male,são paulo,20190409,20190409,20190405,,0,0,0,1,259.98
35788622,SEM NON-BRAND,GOOGLE,DESKTOP,4473078707,62,female,são paulo,20190821,20190821,20190819,,0,0,0,1,79.99
36070364,NOT IDENTIFIED TRACKER,NOT IDENTIFIED TRACKER,APP ANDROID,4473673711,33,female,paraíba,20190918,20190916,20190905,,0,0,0,1,239.98
35334002,SEM BRAND,GOOGLE,DESKTOP,4471958476,35,female,paraná,,20190730,20190720,,1,0,0,0,99.90
33923480,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,4469641066,43,male,são paulo,20190523,20190522,20190520,20190613,0,0,0,1,104.89
27915320,FACEBOOKADS - APP,FACEBOOK,APP IOS,4458392145,28,female,minas gerais,20180703,20180702,20180624,,0,0,1,0,309.88
28109934,COMPARISON,GOOGLE,M+T SITE,4458728563,32,female,rio grande do sul,20180730,20180718,20180706,20181211,1,0,0,0,199.90
28927845,SEM BRAND,GOOGLE,DESKTOP,4460970433,24,female,bahia,20180920,20180914,20180907,,0,0,0,1,99.99
28133278,FACEBOOKADS - APP,FACEBOOK,APP ANDROID,4466597458,25,female,são paulo,20190301,20190226,20190216,20190711,0,0,0,0,154.99
31174335,CRM - EMAIL,OTHER,M+T SITE,9609593,39,female,paraná,20190211,20190206,20190129,,0,0,0,1,349.99
28371665,SEM BRAND,GOOGLE,M+T SITE,4459456900,37,male,ceará,20180810,20180803,20180727,,0,0,0,1,97.99
22370073,CRM - APPPUSH,APPLIFT,APP ANDROID,4461022895,27,female,distrito federal,20180919,20180919,20180909,20180922,0,0,0,1,279.88
18134564,COMPARISON,GOOGLE,M+T SITE,33884784,39,male,minas gerais,20180410,20180403,20180326,,0,0,0,0,149.99
30182255,COMPARISON,FACEBOOK,APP IOS,4463907319,27,male,rio de janeiro,20181211,20181203,20181124,20181125,0,0,0,1,198.98
32229657,FACEBOOKADS - STATIC,FACEBOOK,M+T SITE,4468363889,29,female,rio de janeiro,20190425,20190425,20190413,,0,0,1,1,199.00
34439022,ORGANIC,GOOGLE,M+T SITE,4470479589,26,male,são paulo,20190617,20190617,20190609,20190609,1,0,0,1,440.79
30337961,COMPARISON,GOOGLE,M+T SITE,4464299184,23,female,são paulo,20181210,20181204,20181201,,0,0,0,1,149.89
27641720,ORGANIC,OTHER,DESKTOP,23849534,26,female,santa catarina,20180626,20180611,20180604,,0,0,0,1,70.00
35827786,DIRECT,UNKNOWN,M+T SITE,4473162155,21,male,paraná,20190829,20190828,20190821,,0,0,0,0,139.90
13422526,CRM - EMAIL,AUTOMATED,M+T SITE,4463631544,57,male,são paulo,20181206,20181129,20181122,,0,0,0,1,134.99
30117107,AFFILIATES - GENERAL,FACEBOOK,DESKTOP,4463800950,32,female,distrito federal,20181212,20181130,20181123,20181125,0,0,0,1,89.99
30497255,SEM NON-BRAND,GOOGLE,M+T SITE,7184152,35,female,rio de janeiro,20181227,20181218,20181210,,0,0,0,1,105.98
29296069,CRM - EMAIL,TRANSACTIONAL,DESKTOP,2910314,22,female,minas gerais,20181024,20181018,20181008,,0,0,1,1,169.79
26032582,DIRECT,TABOOLA,DESKTOP,75795794,19,male,pernambuco,20180327,20180320,20180308,20180402,0,0,1,0,99.00
29122889,CRM - APPPUSH,APPLIFT,APP ANDROID,2615029,27,female,são paulo,20181003,20181001,20180923,20181111,0,0,0,1,204.88
